user_seq,id_usuario,pais_residencia,cidade_residencia,latitude_base,longitude_base,perfil,device_principal,ticket_medio,renda_faixa,criado_em
4985,user_04985,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-10-27
4986,user_04986,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2025-10-28
4987,user_04987,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-10-29
4988,user_04988,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-10-30
4989,user_04989,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2025-10-31
4990,user_04990,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-11-01
4991,user_04991,JP,Tokyo,35.6762,139.6503,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-11-02
4992,user_04992,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2025-11-03
4993,user_04993,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-11-04
4994,user_04994,CA,Toronto,43.6532,-79.3832,VIAJANTE,mobile,260,MEDIA,2025-11-05
4995,user_04995,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2025-11-06
4996,user_04996,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-11-07
4997,user_04997,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-11-08
4998,user_04998,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2025-11-09
4999,user_04999,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-11-10
5000,user_05000,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-11
5001,user_05001,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-12
5002,user_05002,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-13
5003,user_05003,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-14
5004,user_05004,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-15
5005,user_05005,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-11-16
5006,user_05006,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-17
5007,user_05007,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-18
5008,user_05008,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-19
5009,user_05009,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-20
5010,user_05010,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-21
5011,user_05011,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-22
5012,user_05012,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-23
5013,user_05013,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-24
5014,user_05014,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-11-25
5015,user_05015,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-26
5016,user_05016,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2025-11-27
5017,user_05017,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-28
5018,user_05018,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-11-29
5019,user_05019,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-11-30
5020,user_05020,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-01
5021,user_05021,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-02
5022,user_05022,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-12-03
5023,user_05023,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-04
5024,user_05024,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-05
5025,user_05025,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-12-06
5026,user_05026,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-07
5027,user_05027,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-12-08
5028,user_05028,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-12-09
5029,user_05029,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-10
5030,user_05030,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-11
5031,user_05031,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-12-12
5032,user_05032,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-13
5033,user_05033,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-14
5034,user_05034,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-12-15
5035,user_05035,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-16
5036,user_05036,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-17
5037,user_05037,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2025-12-18
5038,user_05038,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-12-19
5039,user_05039,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-12-20
5040,user_05040,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-01
5041,user_05041,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-02
5042,user_05042,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-03
5043,user_05043,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-04
5044,user_05044,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,mobile,850,ALTA,2024-01-05
5045,user_05045,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-06
5046,user_05046,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-07
5047,user_05047,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-08
5048,user_05048,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-09
5049,user_05049,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-01-10
5050,user_05050,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-11
5051,user_05051,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-12
5052,user_05052,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-13
5053,user_05053,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-14
5054,user_05054,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-15
5055,user_05055,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-16
5056,user_05056,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-17
5057,user_05057,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-18
5058,user_05058,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-19
5059,user_05059,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-20
5060,user_05060,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-01-21
5061,user_05061,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-22
5062,user_05062,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-23
5063,user_05063,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-24
5064,user_05064,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-25
5065,user_05065,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-26
5066,user_05066,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-27
5067,user_05067,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-01-28
5068,user_05068,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-29
5069,user_05069,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-01-30
5070,user_05070,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-01-31
5071,user_05071,US,New York,40.7128,-74.0060,VIAJANTE,mobile,260,MEDIA,2024-02-01
5072,user_05072,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-02-02
5073,user_05073,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-02-03
5074,user_05074,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-02-04
5075,user_05075,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-02-05
5076,user_05076,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-02-06
5077,user_05077,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-02-07
5078,user_05078,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-02-08
5079,user_05079,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-02-09
5080,user_05080,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-02-10
5081,user_05081,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-02-11
5082,user_05082,GB,London,51.5074,-0.1278,VIAJANTE,web,260,MEDIA,2024-02-12
5083,user_05083,FR,Paris,48.8566,2.3522,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-02-13
5084,user_05084,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-02-14
5085,user_05085,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-02-15
5086,user_05086,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-02-16
5087,user_05087,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-02-17
5088,user_05088,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-02-18
5089,user_05089,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-02-19
5090,user_05090,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-02-20
5091,user_05091,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2024-02-21
5092,user_05092,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-02-22
5093,user_05093,JP,Tokyo,35.6762,139.6503,VIAJANTE,mobile,260,MEDIA,2024-02-23
5094,user_05094,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-02-24
5095,user_05095,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-02-25
5096,user_05096,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-02-26
5097,user_05097,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-02-27
5098,user_05098,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-02-28
5099,user_05099,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-02-29
5100,user_05100,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-01
5101,user_05101,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-02
5102,user_05102,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-03
5103,user_05103,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-04
5104,user_05104,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-03-05
5105,user_05105,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-06
5106,user_05106,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-03-07
5107,user_05107,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-08
5108,user_05108,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-09
5109,user_05109,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-10
5110,user_05110,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-11
5111,user_05111,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-12
5112,user_05112,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-13
5113,user_05113,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-14
5114,user_05114,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-15
5115,user_05115,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-03-16
5116,user_05116,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-17
5117,user_05117,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-18
5118,user_05118,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-19
5119,user_05119,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-20
5120,user_05120,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-21
5121,user_05121,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-22
5122,user_05122,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-23
5123,user_05123,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-24
5124,user_05124,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-25
5125,user_05125,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-26
5126,user_05126,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-03-27
5127,user_05127,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-28
5128,user_05128,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-29
5129,user_05129,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-03-30
5130,user_05130,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-31
5131,user_05131,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-01
5132,user_05132,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-02
5133,user_05133,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-03
5134,user_05134,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-04
5135,user_05135,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-05
5136,user_05136,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-06
5137,user_05137,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-04-07
5138,user_05138,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-08
5139,user_05139,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-09
5140,user_05140,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-10
5141,user_05141,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,mobile,850,ALTA,2024-04-11
5142,user_05142,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-12
5143,user_05143,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-13
5144,user_05144,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-14
5145,user_05145,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-15
5146,user_05146,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-16
5147,user_05147,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-17
5148,user_05148,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-04-18
5149,user_05149,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-19
5150,user_05150,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-20
5151,user_05151,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-21
5152,user_05152,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-04-22
5153,user_05153,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-23
5154,user_05154,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-24
5155,user_05155,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-25
5156,user_05156,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-26
5157,user_05157,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-27
5158,user_05158,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-28
5159,user_05159,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-04-29
5160,user_05160,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-30
5161,user_05161,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-01
5162,user_05162,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-02
5163,user_05163,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-03
5164,user_05164,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-04
5165,user_05165,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-05
5166,user_05166,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-06
5167,user_05167,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-07
5168,user_05168,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-08
5169,user_05169,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-09
5170,user_05170,US,New York,40.7128,-74.0060,VIAJANTE,mobile,260,MEDIA,2024-05-10
5171,user_05171,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-05-11
5172,user_05172,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-05-12
5173,user_05173,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-05-13
5174,user_05174,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-05-14
5175,user_05175,US,New York,40.7128,-74.0060,CORPORATIVO,web,420,MEDIA_ALTA,2024-05-15
5176,user_05176,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-05-16
5177,user_05177,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-05-17
5178,user_05178,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-05-18
5179,user_05179,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-05-19
5180,user_05180,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-05-20
5181,user_05181,GB,London,51.5074,-0.1278,VIAJANTE,web,260,MEDIA,2024-05-21
5182,user_05182,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-05-22
5183,user_05183,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-05-23
5184,user_05184,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-05-24
5185,user_05185,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-05-25
5186,user_05186,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-05-26
5187,user_05187,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-05-27
5188,user_05188,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-05-28
5189,user_05189,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-05-29
5190,user_05190,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-05-30
5191,user_05191,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-05-31
5192,user_05192,JP,Tokyo,35.6762,139.6503,VIAJANTE,mobile,260,MEDIA,2024-06-01
5193,user_05193,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2024-06-02
5194,user_05194,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-06-03
5195,user_05195,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-06-04
5196,user_05196,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-06-05
5197,user_05197,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-06-06
5198,user_05198,AU,Sydney,-33.8688,151.2093,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-06-07
5199,user_05199,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-06-08
5200,user_05200,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-09
5201,user_05201,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-10
5202,user_05202,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-11
5203,user_05203,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-06-12
5204,user_05204,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-13
5205,user_05205,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-14
5206,user_05206,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-15
5207,user_05207,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-16
5208,user_05208,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-17
5209,user_05209,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-18
5210,user_05210,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-19
5211,user_05211,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-20
5212,user_05212,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-21
5213,user_05213,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-22
5214,user_05214,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-06-23
5215,user_05215,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-24
5216,user_05216,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-25
5217,user_05217,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-26
5218,user_05218,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-27
5219,user_05219,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-28
5220,user_05220,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-29
5221,user_05221,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-06-30
5222,user_05222,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-01
5223,user_05223,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-02
5224,user_05224,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-03
5225,user_05225,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-07-04
5226,user_05226,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-05
5227,user_05227,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-06
5228,user_05228,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-07
5229,user_05229,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-08
5230,user_05230,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-09
5231,user_05231,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-10
5232,user_05232,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-11
5233,user_05233,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-12
5234,user_05234,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-13
5235,user_05235,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-14
5236,user_05236,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-07-15
5237,user_05237,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-16
5238,user_05238,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,web,850,ALTA,2024-07-17
5239,user_05239,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-18
5240,user_05240,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-19
